"","HPV+1","HPV+10","HPV+11","HPV+12","HPV+13","HPV+14","HPV+15","HPV+16","HPV+17","HPV+18","HPV+2","HPV+3","HPV+4","HPV+5","HPV+6","HPV+7","HPV+8","HPV+9"
"HSPD1",8.31615162670675,8.81558625189789,8.4572993308458,8.0916675234474,7.71956996643658,8.92754727328558,8.57247518484809,8.05700529319185,8.79042551550472,9.14289409701509,8.2290064463242,8.56104493216854,8.96808808606858,8.55890870942867,8.3252293200808,8.60912493991267,8.31967068696719,8.92093956866293
"HSPE1",6.79932801805316,6.90608024255769,6.64778076980437,6.12130459821602,5.19641168687988,7.24468137291202,7.2667043267199,6.71793091005455,6.96971462693222,6.98514038428931,6.62419459036572,6.61320964973428,7.15426373907766,6.91731943104692,6.69278995365866,6.18919717929681,6.91074460714548,5.69189167424398
"HSPG2",8.73521368879285,7.28691821323127,6.44862959247935,8.08062737808726,7.45591733992446,5.55397491199314,5.47645080080459,6.18021667415849,5.15465089719994,7.39172616029593,7.85088938619919,7.78600341286918,7.83674601991367,6.40408662439848,6.60296294687095,8.95885819308965,6.66978140559972,9.47473045353109
"HSPH1",6.71341218229211,8.01379660326639,7.2728441922521,6.39332279004641,7.55519826205399,6.04833272351652,7.34593722631577,8.36835773164476,7.3647053505751,7.6857995516102,6.27222458313665,7.06842988323271,6.86215268984,6.50903528962294,6.45983022259663,6.83019298885362,6.89626208734661,8.47930560447817
"HTATIP2",5.41231759363857,6.44576282841476,5.84871154381657,5.39388138456072,5.9360263112497,5.11584501796917,4.68991470585206,6.2320573708355,4.78093292914267,4.58329930467557,5.30055001547088,5.46250897160328,6.20816622814681,5.2068785128062,4.6437504169008,5.72001931910133,5.32050231389991,5.33133325746256
"HTATSF1",6.45782864342019,6.97311912088594,7.08943271244078,6.43609133072349,6.85259230014818,6.7794519222719,6.65586689306273,6.0705882345978,6.47700179300616,6.75821871534861,6.23174822995835,7.12067658288193,6.69589760106071,6.35622681267187,6.01199326617555,6.29826243259671,6.02498924252996,6.84980331778388
"HTR2B",0.830076060725299,-4.04322659709208,0.236292465463909,1.84861805305392,-0.946447171020161,-1.49973084535031,-2.24423335201413,-0.668464873004289,0.13446898287988,0.78416411418352,-0.207555210377135,-2.40186728166534,-0.648116301099362,1.66421740875475,-0.312834525321491,-1.75339941139767,-1.11636084454278,-0.364565396067966
"HTR3A",-0.505171509178959,-0.73631251523863,0.503231046710515,0.10076168029276,-3.12573251251492,0.327742263274655,-2.72831904985926,-3.43846978242577,-3.40954153290115,1.21708995515488,-3.49938946046017,-3.42979012851123,-2.14788559906924,-0.412172153099108,0.552623319375884,-2.62793721656748,-4.04322659709209,-4.04322659709209
"HTR7",-0.121522447947614,-1.16457545349913,0.796277769240835,0.850399693089074,-0.555024811515343,-1.59473234053508,-1.59337694671656,2.77638174522539,-0.91867980685664,-1.19994007042049,-1.34408865468263,-1.97993270423486,-0.175281242426524,-0.497539415237705,-1.07639428012889,-1.00334425016772,0.958641213421437,-1.91462874916364
"HTR7P1",0.594050177557619,0.0878703154284836,1.05828028181038,0.827736140573106,0.921184718381186,1.09351991549602,0.828095337338119,1.87235054014855,2.06189256314577,2.3670894520031,1.65223201571601,1.0380167928578,0.589091987603098,2.04240488457155,1.41471294587928,1.67598698861179,1.85837959425261,1.17628731868038
"HTRA1",7.1715763169925,5.88156542681666,5.87117894222673,5.65672961625328,6.19786921236059,4.80644779158316,4.12748829934506,7.26800166188994,4.15575221317088,3.77033890695427,3.75506297212798,5.05721400418759,5.81561500731572,4.35942767144265,3.75059742904776,4.41706219040106,4.0219171674478,6.75870490654435
"HTRA2",4.58937762846123,4.39428173694128,4.42998430778781,4.31476242622721,4.65442049233347,4.14249877564441,4.14721721958697,3.82888576039486,4.59773983458701,3.95440720029764,4.4612159641639,4.59109256830027,4.73687334508809,4.67197565593885,4.79969417351074,4.34471388876732,5.64083452727991,5.06653319318747
"HTRA3",8.11094757299796,0.534301223316379,3.85325975837142,5.07343710238725,4.11374692066775,2.1407940836271,1.75261848230912,5.37721627714541,2.91084899086198,0.579231903762547,1.95055501282852,3.56368235529709,5.25759017844691,4.09360158258573,1.03261624950287,2.75158862811732,4.42578117158487,4.16068853762094
"HTRA4",2.13102806344672,-4.04322659709208,0.0997010907343151,-1.43525740292283,-0.555024811515343,-2.52837611290869,-2.72831904985926,-1.29306039979344,-2.13340937965394,0.076231916695399,0.389934226861924,-2.17552963625139,0.421491778401436,0.838140936277411,0.878883827197984,-0.512343761095417,1.59698310920964,-3.53569544493044
"HTT",6.85254912789992,6.01824781862829,6.76322029900438,6.5377743263458,6.4645852170876,6.37959491110076,6.18585449558048,6.19272971736164,5.97923733559785,6.4036723516672,6.55557463893764,6.49583211316112,6.91931704652197,6.32159871109458,6.45643718796477,6.77086830114887,7.0719162560869,6.61064758797546
"HUNK",3.13869248611419,2.18007261188222,2.51777832216644,3.11436235598312,3.56236617816056,2.67144146898527,2.26712862170091,1.45698281830644,2.40034002036098,1.39739606217844,2.16226997248229,3.58315815167864,3.5474875121038,2.05744801281581,2.28033906568162,2.29702142019468,2.58244665928867,4.28133393519204
"HUS1",3.92276681666959,4.19617655513139,3.72562224224984,4.27761784421952,3.6392853820193,4.068855817836,4.14476580854716,4.3923976096264,3.33099018286504,3.84909138151551,3.97483147498727,3.82809704743535,3.77316936085196,3.73976677001497,3.74170468441328,3.90619083250295,4.21477831276139,3.49988836944973
"HUWE1",8.13923047136314,7.98993398919973,8.27590833922074,7.86262528389641,7.96047161238756,7.83294925160012,7.58236125432699,7.37261494989446,6.70134233662692,8.10523226362947,7.83728912730238,8.81276269835061,8.39203773794858,7.86740245005666,7.49151747051238,8.36240643912463,7.54890957930862,8.27401325107778
"HVCN1",4.53698528398981,1.81951230464752,5.87510770997099,5.69948727997108,4.3379833024724,3.61500120906926,0.645945689029574,1.44028871613111,1.58712126998124,2.96004096403061,2.93919062938987,4.71101934718052,5.16608419341508,1.60401678947058,4.79325324047027,4.35663115658965,2.35282190478798,4.12095225988222
"HYAL1",1.0702105800361,4.44111192894263,1.03973163211093,1.49297332386046,2.39593522967906,4.63517023941764,2.25808440713682,3.17986654191073,4.34337487046482,2.69925391808837,2.96507537672676,1.66827405590033,1.63827413104041,2.18621170249509,4.23859714514406,2.3552026879035,5.74364727346587,1.09226076175012
"HYAL2",5.18328398216276,5.58987178968307,5.24777066541483,5.46536504415536,4.97194076653345,5.58749260647517,5.12124692878803,5.20013645167077,6.12396868557343,5.56766588390056,5.65719284100343,4.93672443229392,5.26224919476904,5.38289883161356,5.95350271773675,4.89838624087825,5.06310150657556,4.968598702667
"HYAL3",0.668998322849652,2.72533581788177,0.728405710323449,0.406276020604909,1.40514305168562,1.23835737893625,1.68674036469729,1.7824902548152,2.08482697494491,1.31478894505147,2.09821455219889,1.7805075105064,2.56504320346714,3.02410689402468,3.29581265193671,0.831631773307087,1.45663798873032,2.42757038417056
"HYDIN",-1.02933444776629,0.283301060064368,0.982610391438701,1.60383565459738,0.814664622940349,-2.72931111727067,-3.46216018210183,-0.130624187536237,-1.93582733788426,-3.19072078441402,-3.10536278370405,-0.969648519661746,-1.35612157304094,-2.76601754474196,-2.14510689835749,-2.62793721656748,-0.99620799633585,1.96222505915281
"HYLS1",4.07291559214954,3.05468864676029,3.89513455717657,4.10695013872115,4.09110707258245,3.39468213205288,3.03260280393119,1.96862976072279,2.9550849711241,3.13341002271048,2.89678407679696,3.78164942287552,4.14684788350348,2.99314738111155,3.7101411838164,4.50535502707377,3.32705690467559,4.97212932240721
"HYOU1",8.22115663199429,6.61982313362128,6.88251698266636,7.74980436357405,7.04185781833931,5.73457227353553,5.60417195645738,6.69216329356845,5.37533648300337,6.22545649425484,6.78723557843357,6.51826405382502,7.16093233888858,6.36532230191816,6.95375943600022,7.42483840140782,6.07127782827281,8.26000042998915
"IAH1",4.71848688444349,4.4204859456485,4.86873775560216,4.36481526048496,4.20724233815143,4.20023654372462,4.44692308523428,4.51105573952399,4.76149200089451,4.27034311003838,4.54940786347465,4.34180103328784,4.77214501768708,4.82705319711108,4.60259462707985,4.46408888919277,5.57082241861315,4.41012271552509
"IARS",7.30141323193003,7.16512374063707,6.5193687282762,6.78647158847866,7.52595591285431,6.57401110880745,6.79641845662567,6.7843381788827,7.62862707760097,7.32162173909184,6.78977254633093,6.60084179728597,7.02040969667324,6.89864622437682,7.12467522842257,7.27872857848452,7.0581043191779,7.7090760440442
"IARS2",6.71414970730762,7.04898685853516,6.80397730295313,6.42905070812026,7.26027096510079,7.13723328475965,6.67085265830238,7.04806688312092,7.10452686084651,7.97791379853,7.19716896032748,6.5004489264758,6.16071215681932,6.93473604219184,7.00203571429674,6.81903851534039,6.74875415322661,7.21593213319003
"IBA57",3.87079659768909,3.366443841162,3.85591284475369,4.67204482842399,4.94315474820624,3.86529057869888,3.81546844609743,3.73618682423276,2.7764309185361,4.02683619271552,3.95171433118357,4.75117501521824,4.93662250274153,4.1820503406853,4.46077884596746,5.65684474904083,3.78253440898704,4.07572110357473
"IBTK",5.57867716915937,5.9297965914539,5.88488307514374,5.35081729013138,6.38585472516499,5.10832455775012,5.62366793671633,5.98108663022804,5.48500522751923,5.78397776035908,5.33768102453661,4.89525542990533,5.16774061592519,5.28404595223309,5.30580232267394,6.30319725988473,5.39930279728518,7.37552477000394
"ICA1",3.20315513742189,3.87088762283824,4.12587526568601,4.26502071133596,2.13769588312168,4.77473096681086,3.7748278983867,4.12889464442172,4.11455412833359,3.89562238323838,4.2479447968585,3.42809409025809,4.67997472127102,4.69380184250678,4.20664010083167,2.84253041758559,5.34345933422362,3.13440053764065
"ICA1L",0.740244434468071,2.60253412319874,2.65815449747715,1.6302694582772,2.54331271000575,3.20675090687335,-0.530361690456512,2.30002572981557,2.15152061133747,2.3806903125892,2.67006737171624,2.15833220804465,1.8345692457721,2.08707172381605,1.45879056015766,0.885270238240087,2.40831099565906,0.763271812838657
"ICAM1",8.12585134867501,5.80207260379448,7.74288912988724,8.72259876053825,7.0742514209244,7.15582026663915,6.24655895767529,7.26326366548133,5.63918200127232,8.27157124911387,7.99793479944518,8.94113605225113,8.78864771587963,6.55082801399478,6.8807076417819,9.4029240921134,6.2603177034367,5.61869368629689
"ICAM2",2.89509359802525,-0.73631251523863,3.59196635449884,4.15325679136735,2.1199120677812,1.70519319341436,-0.883714630570197,1.48980243944309,0.584116895733222,1.99501854854456,1.689973343458,0.245609368053917,4.4323970622653,-0.331575288728888,2.02579496978885,3.57596767307393,-0.431138272471763,2.94617342215253
"ICAM3",4.65076070631893,3.20697703525723,5.87510770997099,6.25365484248158,4.63263768174363,4.48501094593955,3.06407916802173,3.84165530503819,3.91465212843684,4.49955205209972,5.05994555584024,4.26911019574612,4.85877872629203,3.8775225746215,5.53668832913867,5.45657883804114,3.68255291766316,1.73726102665019
"ICAM4",2.33658236188491,-1.77635820507462,1.7708605154075,4.71281234023978,3.44942431179278,5.26956371607886,1.93392343103822,3.07562556910544,3.80498043203813,5.76508912420573,3.28989008914593,4.15921110063524,4.96928272307907,3.55071742366354,2.7919616021515,2.78724784894874,-0.511245819139279,-2.22368428544778
"ICAM5",2.36691438670949,2.25187898582482,1.13017827428134,4.99296799505041,4.90731750438838,2.53224849408469,1.54520889282588,1.29928910540905,1.92878989121273,2.63260894974096,2.59910639821345,5.85345184383726,5.37981562525896,2.69912177070543,3.62081564790915,6.16296930001322,4.05358626520436,3.52574544307636
"ICK",5.47370826453853,5.3299682769354,5.10452649562865,5.90898720685716,6.41075125371357,4.28105766553328,4.7492107849712,5.02507699960636,5.09518201209166,5.45485862809931,5.27490934446493,4.99313982700476,4.54883421371251,4.70339737865284,4.91690607243403,5.26500902103349,3.38352655569971,6.25011171492825
"ICMT",7.10171395864577,7.32209413916728,7.24553659358234,6.64253232126413,6.75046439090654,8.22039366177885,6.87875010922611,6.66233259280247,7.20050881675813,7.23567050800398,7.43476302278832,6.47617435837916,7.13534133596193,7.45524340968619,7.19232438878972,6.67799042123262,7.18783902381189,7.37996153362625
"ICOS",3.61686735906765,1.75507662590198,5.2728045218884,4.70506138368809,3.41702307302782,1.9266002857496,2.193135781354,3.90993627261515,1.28439364237619,3.84255390035562,3.47782471770128,2.84073251907441,3.42540890910263,1.33442991415062,2.89982002488229,4.11984604201762,0.834499502958785,0.27673016717663
"ICOSLG",6.72040349377775,2.89939038803217,5.37899060047222,6.1778397784518,6.15485266612847,3.95816411570178,3.61044732305937,3.60377611623583,3.56511020828668,4.6456502495206,4.00758223486376,6.32936387574548,5.75630174032173,4.36548427363706,3.99469374208484,5.43425946340731,5.1551825548074,6.9732703675082
"ICT1",4.38410391650849,4.95293802066575,4.48243391945395,3.69907769732365,4.24669956546356,5.99529553267345,4.93942994867362,4.47052340143655,5.3111434197145,4.2605680849727,4.23948550221063,4.58144094117466,4.87103149813586,5.19332251062166,4.67211052057309,4.22239941907919,4.0501016115958,4.56933159762945
"ID1",5.9532095387966,7.17439267849084,5.68752430433189,5.48631815495913,5.05266359916565,6.8628231786702,8.47521788077362,7.80589569031362,7.73711242328962,5.86604361566912,7.13439296891474,7.55426262934272,5.49513116980393,6.9896852789836,6.52800798189834,6.69545610760051,8.03746216363748,3.02534154105908
"ID2",6.48530721370104,5.08658886480986,6.9751123566428,6.85881559569611,6.96891700677915,6.04882390533054,6.6032722028057,5.28906260489498,6.21383877710158,4.9860992971112,5.48986401005526,6.27890022456073,6.78006570358133,4.38945957694894,4.74956276009022,6.42251576188826,4.9442368109673,5.43218960901098
"ID3",5.33002976017089,4.0627848562193,5.13433575993822,5.21878327665982,5.47084665370588,5.45738687235224,5.75644122858011,6.12187062390493,5.83957583382336,5.30539666705446,4.33190750782239,6.04961266712318,4.60859502934216,4.64981418734529,4.15063379362446,5.57556138141689,6.29090316398792,3.28203925655323
"ID4",3.30065496478033,3.64949172494264,4.36814089911024,4.59193430869808,6.19256176605865,2.26774250663921,4.34596768961879,4.97089402742698,7.86599830169868,4.56157042515644,6.68659011070552,2.67636914387917,3.40308181736383,6.03190253221554,4.8356594002694,6.46056018832788,2.36409177529162,5.21297975495596
"IDAS",0.372771580337931,0.534301223316379,-0.820862820361489,-1.67311198133232,-1.19086389224549,0.630416643768137,-0.0542112681720224,-0.181392067414577,-1.1137620891081,0.563416843349441,1.08112283482503,1.59341871164687,1.11386812758299,1.40669441490261,1.11756069679723,0.80404567645235,1.43542590268587,1.27105703799094
"IDE",4.83291637280552,5.32720071135855,5.33021711012519,5.60268849944297,5.25766859370099,5.61362434840193,4.97021558693571,5.55734728728495,5.11062987908764,5.85146559427476,5.22007083837738,4.94276785699688,5.49908386779239,5.08370762418732,5.02530648791737,5.67313790293904,5.0281047544656,5.15202770284797
"IDH1",7.07066415427162,7.09526848324249,6.56710247715816,6.90250925384886,5.65577094743056,6.42267866043347,6.78741019090205,6.55399511521178,7.53856792480884,7.50304536074566,7.00655778881167,5.92769752755324,6.84879178767064,6.61705390322936,5.9573487102574,6.26387071841238,7.94503472071133,5.7320107272371
"IDH2",8.01020391853859,7.18894778388367,7.02222833332314,7.39352574428135,6.98926195581449,7.65984258892598,7.01249328237683,6.10608116503967,6.77854369526381,7.31602859226515,7.78665794969644,7.33916596404853,6.43211343707398,7.1176483006844,7.92643696589775,6.75654773921181,7.1929830125253,6.0084752717159
"IDH3A",5.81015140878603,6.75981368735696,6.2014389996048,5.79166218383075,5.65577094743056,5.90159791014787,6.15268785781515,6.24653317502457,5.58390762900887,5.69605433788021,6.02580446842731,5.37247311232337,5.32890729274712,5.53035579761464,6.5440811926154,5.41729037093237,5.6338678562082,4.90598715361051
"IDH3B",6.49435164930743,6.25070748129087,5.94654663715432,6.02435239457775,6.22151401855714,6.37998533607471,6.00643564398667,6.58707468055027,6.32155197875647,6.27242051644371,6.89484541928931,6.67577634821374,6.65573883998692,6.49321840489014,6.2143745952922,6.50085243398525,6.93456367752786,5.65429247233854
