"symbol","X2536.KZ.1.FS.count","X2536.KZ.10.FS.count","X2536.KZ.14.FS.count","X2536.KZ.16.FS.count","X2536.KZ.17.FS.count","X2536.KZ.18.FS.count","X2536.KZ.23.FS.count","X2536.KZ.25.FS.count","X2536.KZ.28.FS.count","X2536.KZ.33.FS.count","X2536.KZ.34.FS.count","X2536.KZ.4.FS.count","X2536.KZ.7.FS.count"
"ADGRE1",10,13,6,9,10,19,10,7,22,6,14,19,9
"ADGRE2",553,421,408,216,211,115,275,284,254,368,291,422,103
"ADGRE3",8,3,11,9,16,12,2,3,27,10,11,11,4
"ADGRE4P",159,151,92,55,30,40,123,49,50,31,113,19,33
"ADGRE5",446,1473,1117,255,241,165,405,338,726,541,989,376,380
"ADGRF1",4697,492,1239,56,2320,214,59,10,2742,308,2991,51,81
"ADGRF2",60,2,29,76,30,59,0,112,22,106,34,29,12
"ADGRF3",25,40,22,8,32,42,11,2,37,11,25,18,41
"ADGRF4",777,194,270,637,361,16,15,1000,609,787,748,52,17
"ADGRF5",494,309,296,255,378,134,255,358,207,191,251,265,364
"ADGRF5P1",23,19,0,9,18,36,2,12,24,12,23,0,20
"ADGRG1",1713,1988,1356,1696,1695,593,912,2605,2122,1990,1765,4565,560
"ADGRG2",59,6,142,35,15,60,128,40,104,47,61,25,210
"ADGRG3",27,12,21,40,14,15,6,64,54,10,30,34,3
"ADGRG4",5,4,2,20,16,34,0,17,8,7,6,4,7
"ADGRG5",168,378,503,58,65,68,226,120,418,193,156,19,55
"ADGRG6",798,815,789,837,784,469,2164,1257,292,962,1189,716,1016
"ADGRG7",0,4,11,7,12,26,13,3,4,4,1,3,5
"ADGRL1",259,1927,226,550,737,353,96,695,1022,1004,983,2213,1356
"ADGRL2",1181,604,1521,604,494,277,619,882,372,1596,3877,747,3364
"ADGRL3",58,92,5,214,137,101,41,313,48,49,169,87,1957
"ADGRL4",148,105,136,77,123,47,130,128,66,91,69,113,70
"ADGRV1",113,612,69,166,263,247,22,114,948,86,178,47,98
"ADH1A",5,4,0,1,2,7,0,0,1,3,1,0,0
"ADH1B",62,10,197,35,47,125,16,10,27,33,12,10,12
"ADH1C",5,0,69,1,180,4,0,0,9,2,64,21,3
"ADH4",1,3,1,5,11,6,0,0,0,0,4,1,0
"ADH5",2955,2899,635,873,2039,478,1400,1253,1962,1404,2293,2007,1083
"ADH5P2",0,0,0,5,6,9,0,0,3,3,3,2,0
"ADH5P3",2,1,1,11,7,10,0,7,6,4,3,1,6
"ADH5P5",0,0,0,2,1,3,0,0,0,3,0,1,0
"ADH6",1,0,2,14,23,27,0,0,2,1,4,1,6
"ADH7",2320,455,843,2,961,636,387,4,3291,1132,776,460,45
"ADHFE1",117,115,137,34,92,54,148,43,172,146,87,9,96
"ADI1",946,878,532,576,753,428,1223,1024,899,928,881,562,827
"ADI1P3",0,0,0,2,0,3,0,0,0,0,0,5,0
"ADIG",0,0,0,3,0,4,0,0,0,0,0,0,0
"ADIPOQ",3,0,6,42,52,47,4,0,16,26,8,6,5
"ADIPOQ-AS1",2,5,0,22,51,36,1,1,5,10,3,6,2
"ADIPOR1",2347,2207,1603,1993,2648,772,2147,3222,2167,2063,3068,1411,1491
"ADIPOR2",980,1273,731,967,1446,433,1030,1588,1143,1429,1194,2258,1036
"ADIRF",1329,1633,130,52,138,398,158,78,410,338,437,105,71
"ADK",473,501,428,236,523,265,658,436,665,517,586,653,722
"ADM",524,2751,65,351,1617,99,296,354,633,188,700,423,190
"ADM2",160,75,82,45,155,106,474,26,148,122,71,190,2209
"ADM5",49,20,33,14,18,17,25,22,74,53,37,90,72
"ADNP",5182,7897,4427,3800,3638,1955,6600,5926,5212,5178,8191,8314,7326
"ADNP-AS1",11,4,6,2,7,10,9,5,16,8,7,7,5
"ADNP2",2052,2072,1157,804,1449,591,1189,1383,1481,1049,2344,1533,3137
"ADO",678,518,399,333,584,260,594,552,479,547,515,634,1249
"ADORA1",28,12,19,15,23,38,13,12,22,34,32,18,25
"ADORA2A",8,10,4,9,6,11,8,6,12,17,14,11,6
"ADORA2A-AS1",3,21,79,6,69,92,100,11,57,13,4,0,177
"ADORA2B",261,372,204,249,262,97,75,361,899,272,400,488,239
"ADORA3",51,369,4,33,14,24,16,29,24,50,33,20,18
"ADPGK",2468,2450,2603,2327,1599,455,2598,3940,2630,2262,2243,2073,1899
"ADPGK-AS1",21,16,26,32,39,23,6,7,18,21,14,5,12
"ADPRH",122,151,297,153,96,102,329,246,171,124,146,38,147
"ADPRHL1",232,20,23,152,48,110,24,156,48,49,10,24,71
"ADPRM",54,89,219,59,54,52,66,111,117,128,137,102,267
"ADRA1A",15,3,11,21,21,52,13,4,7,21,8,6,17
"ADRA1B",2,1,9,18,7,26,4,10,0,2,3,2,126
"ADRA1D",8,6,10,7,10,31,6,2,4,0,1,7,6
"ADRA2A",245,44,598,66,35,50,176,67,307,75,224,49,31
"ADRA2B",13,12,3,16,31,40,6,28,104,23,2,860,86
"ADRA2C",5,0,3,50,6,12,0,90,6,12,3,36,23
"ADRB1",54,278,12,24,17,33,3,33,11,15,11,2,13
"ADRB2",151,711,891,2149,847,288,102,3254,364,587,637,52,1498
"ADRB3",7,1,6,5,20,26,0,3,5,10,1,2,4
"ADRM1",481,618,216,279,369,236,291,379,456,337,714,605,417
"ADSL",497,391,470,377,386,263,628,513,432,526,417,551,496
"ADSS1",389,327,35,496,172,96,89,766,129,435,86,141,236
"ADSS2",799,885,659,871,770,361,902,1583,1105,758,1154,1701,872
"ADTRP",86,24,342,127,43,668,569,243,109,92,80,79,857
"AEBP1",3080,1934,820,4030,658,170,2739,6381,1218,1969,717,3176,1127
"AEBP2",868,864,998,666,781,394,1250,1065,942,1203,1210,1605,1137
"AEN",591,517,617,739,600,141,381,1166,1461,545,754,440,371
"AFAP1",2280,2361,1536,766,1211,902,2484,1096,564,833,1663,1489,3849
"AFAP1-AS1",789,6,135,47,61,145,23,14,53,4,345,550,333
"AFAP1L1",440,183,376,211,218,391,566,391,234,243,231,216,282
"AFAP1L2",676,207,957,973,346,197,1242,1451,632,691,153,655,510
"AFDN",4859,3973,3217,3004,3478,875,4250,5307,5904,3204,5444,5339,4295
"AFF1",6884,9476,5989,4499,3499,3286,6558,7487,6296,9383,6466,2517,8582
"AFF2",830,390,336,64,82,66,69,119,377,41,632,789,449
"AFF3",202,90,1174,70,133,180,294,66,810,123,561,52,86
"AFF4",5944,5601,5856,4911,5813,1597,5608,9368,5781,5769,7489,3997,6820
"AFG1L",244,209,114,156,123,78,126,214,185,185,120,76,196
"AFG3L1P",913,771,607,312,592,174,738,416,1459,874,909,1063,419
"AFG3L2",1270,1195,592,685,850,383,648,972,899,640,1733,747,1085
"AFM",0,0,0,0,1,5,0,4,0,0,1,0,0
"AFMID",358,389,212,215,231,162,267,318,255,495,412,632,265
"AFP",0,0,1,1,9,9,0,2,6,1,0,0,0
"AFTPH",2263,1917,1488,861,1338,572,1356,1611,1782,1687,2024,1822,1911
"AGA",122,147,122,118,93,54,98,137,161,86,191,36,183
"AGAP1",1234,1112,514,886,634,719,735,1404,648,1228,1369,1646,2246
"AGAP1-IT1",50,39,31,29,28,31,44,55,28,49,52,65,47
"AGAP11",26,22,0,0,4,2,1,5,5,5,1,3,7
"AGAP12P",71,32,85,64,9,44,49,84,25,22,18,8,15
"AGAP2",230,365,426,64,95,87,143,72,240,187,219,152,131
"AGAP2-AS1",72,48,58,124,67,52,99,163,148,46,23,155,45
"AGAP3",1976,645,724,768,481,430,647,1016,553,851,613,1948,1058
"AGAP4",137,150,222,40,64,80,108,106,138,199,182,206,125
"AGAP5",5,4,14,0,6,9,11,3,8,13,3,1,15
"AGAP6",27,20,14,4,37,19,22,12,21,13,34,13,26
"AGAP9",577,436,514,233,255,308,353,266,379,215,511,437,760
"AGBL1",97,3,2,156,79,69,56,136,19,29,44,15,25
"AGBL1-AS1",8,0,7,14,12,15,0,2,0,6,10,2,3
"AGBL2",96,49,216,31,61,83,188,33,116,50,75,169,178
"AGBL3",112,31,124,38,74,85,55,31,35,47,42,27,116
"AGBL4",11,3,11,39,36,76,24,3,12,12,6,54,103
"AGBL4-AS1",0,0,0,1,1,0,0,0,0,0,0,0,0
"AGBL4-IT1",0,0,0,0,2,1,0,0,0,1,1,0,4
"AGBL5",339,435,168,478,220,177,304,696,462,514,389,639,726
"AGBL5-AS1",0,0,0,2,2,0,0,0,0,0,1,1,0
"AGER",180,120,164,45,82,38,87,35,147,169,152,164,116
"AGFG1",3922,4987,2840,2912,2489,915,2661,5169,3018,3479,4754,1973,2445
"AGFG2",696,613,822,266,404,230,347,367,500,451,337,177,367
"AGGF1",425,317,447,386,291,151,458,625,294,429,434,223,674
"AGGF1P4",0,0,0,2,7,4,0,0,2,5,2,3,0
"AGGF1P6",0,0,0,2,2,7,2,0,0,1,4,4,1
"AGGF1P7",0,2,0,1,0,1,0,0,1,7,2,0,0
"AGGF1P8",68,0,9,54,7,5,0,58,0,5,4,0,2
"AGGF1P9",0,0,0,5,2,4,0,0,1,0,0,0,0
"AGK",903,662,728,462,498,296,713,749,665,876,894,965,877
"AGKP1",41,17,0,0,34,72,32,5,0,47,0,15,100
"AGL",3063,4621,1120,653,1958,623,1360,1026,3030,930,2056,1261,1361
"AGMAT",7,34,40,17,25,36,34,41,39,63,50,23,25
"AGMO",8,5,14,2,14,30,5,0,0,6,3,13,18
"AGO1",3882,6251,2271,2010,2499,948,2356,3273,2131,5279,4501,12964,5180
"AGO2",6301,11002,4641,3776,5795,1827,5344,6463,11219,7532,6641,8167,9737
"AGO3",3100,3031,3487,2349,1744,1393,4252,3877,2641,2938,3082,6562,4088
"AGO4",1219,1404,971,928,593,392,945,1427,952,1321,1140,3617,1226
"AGPAT1",654,628,540,665,462,207,765,1112,687,735,537,678,757
"AGPAT2",307,254,142,318,101,42,43,381,233,99,43,319,22
"AGPAT3",3416,2162,1979,2260,1175,1071,2431,3355,984,1803,1467,947,2744
"AGPAT4",645,741,406,690,559,155,267,1190,733,306,470,444,234
"AGPAT5",1247,870,696,212,450,406,1210,412,560,720,996,781,1441
"AGPAT5P1",1,2,0,0,0,6,0,0,0,0,0,0,0
"AGPS",1332,1010,766,1268,901,321,848,2207,1932,1241,975,1108,572
"AGR2",77,12,33,4,212,26,22,0,14,0,117,9,10
"AGR3",0,0,0,1,0,1,3,0,0,0,0,1,1
"AGRN",5099,3336,1985,4484,1203,1665,3188,6795,4080,2544,2401,4300,2819
"AGRP",0,0,0,0,3,0,0,0,0,0,0,0,0
"AGT",11,2,0,18,11,5,7,8,4,20,3,10,8
"AGTPBP1",1132,1731,824,402,649,513,1056,663,1338,987,1180,898,1206
"AGTR1",8,5,0,15,17,34,2,25,2,13,5,11,3
"AGTR2",2,0,1,10,7,7,0,3,1,0,1,8,2
"AGTRAP",552,444,230,532,128,153,255,671,164,308,417,350,293
"AGXT",3,0,2,6,11,19,0,0,3,2,3,9,1
"AGXT2",4,2,1,25,13,53,6,1,2,0,2,1,3
"AHCTF1",2308,2358,1701,2524,1926,671,1733,4053,2305,2420,4162,2788,2371
"AHCY",859,837,505,304,597,460,420,452,511,505,1475,1132,533
"AHCYL1",2326,2757,1754,2110,1944,789,2195,3369,2650,1034,2896,2840,2419
"AHCYL2",1590,1116,803,743,597,401,866,1156,1073,610,950,748,970
"AHCYP2",4,0,1,7,9,13,0,0,5,0,6,5,3
"AHCYP3",0,0,0,1,8,17,1,0,1,0,0,0,0
"AHCYP4",4,0,1,0,4,10,0,0,0,0,1,0,2
"AHCYP5",0,0,0,0,7,11,0,0,2,0,0,0,0
"AHCYP7",10,0,0,0,11,12,0,0,6,0,2,0,4
"AHDC1",2897,1549,1449,1424,2014,1171,1527,2276,1958,1351,2448,2024,3372
"AHI1",1400,874,1167,815,541,306,1615,1492,878,577,1043,1287,805
"AHNAK",89783,89998,55498,99166,59201,14157,32149,151527,54791,95906,39072,107456,68144
"AHNAK2",3586,991,3324,19258,2795,561,735,28906,7373,7051,1491,12397,1444
"AHR",1860,1146,1418,1895,690,222,1159,3196,910,1076,1193,496,974
"AHRR",44,56,32,198,33,169,170,264,29,53,49,204,26
"AHSA1",158,396,158,237,327,112,205,324,324,228,769,461,111
"AHSA2P",4678,2935,3045,1077,1563,1001,4076,1868,2854,3585,2758,2632,4031
"AHSG",1,0,0,8,17,15,0,7,0,12,1,3,1
"AHSP",0,0,0,0,0,0,0,0,0,0,0,0,0
"AICDA",2,0,48,10,17,26,26,0,69,13,23,5,4
"AIDA",1007,817,549,1183,345,271,653,2262,621,567,1229,479,815
"AIF1",193,227,114,53,38,31,108,79,105,121,174,66,51
"AIF1L",264,253,158,181,94,116,104,200,521,108,119,1451,52
"AIFM1",385,400,398,294,276,197,311,491,326,423,399,440,437
"AIFM1P1",3,2,0,12,10,17,0,0,3,12,5,1,4
"AIFM2",186,122,147,41,134,98,158,87,213,94,82,210,122
"AIFM3",125,33,13,38,43,42,23,34,24,88,19,43,13
"AIG1",384,384,226,587,493,125,490,910,512,256,659,189,136
"AIG1P1",0,0,0,0,2,0,0,0,0,0,0,0,0
"AIM2",248,703,499,135,104,26,49,144,561,3159,152,83,52
"AIMP1",2057,2005,1266,736,1115,457,1104,1222,1122,1205,1485,523,1298
"AIMP1P1",3,22,10,14,2,13,4,26,4,18,13,14,10
"AIMP2",241,197,89,101,203,98,129,163,119,118,248,341,156
"AIP",143,209,131,286,91,79,96,388,249,116,228,119,221
"AIPL1",2,5,4,13,10,40,1,0,6,5,0,5,16
"AIRE",12,0,19,27,26,35,27,15,19,12,8,9,131
"AIRN",8,1,6,18,12,20,0,3,6,0,6,1,2
"AJAP1",65,32,56,963,158,135,34,1587,42,69,57,153,183
"AJM1",331,297,181,169,80,201,289,165,146,299,107,131,318
"AJUBA",791,767,456,746,942,847,883,1063,562,770,833,2199,2140
"AK1",77,134,86,75,43,39,45,32,59,43,57,23,77
"AK2",3739,5866,3948,2642,3614,1914,5195,4092,4154,5320,3816,2014,4849
"AK2P1",6,11,1,10,9,10,1,12,3,0,5,1,2
"AK3",2270,2748,1498,909,1010,771,2161,1423,1755,3753,1636,939,1656
"AK3P3",41,53,22,21,23,20,41,43,28,33,75,41,62
"AK3P4",0,0,0,0,1,2,0,0,2,4,0,0,2
"AK4",523,2738,318,1477,832,85,172,2649,1009,683,1850,9310,110
"AK4P5",0,0,0,1,2,6,0,0,0,0,0,0,0
"AK5",15,4,28,69,17,47,23,153,12,21,17,7,10
"AK6",95,122,118,123,143,40,124,172,77,116,175,86,181
"AK6P1",0,0,0,0,1,5,0,1,0,0,0,0,1
"AK6P2",0,0,0,2,2,4,0,0,1,0,0,0,0
"AK7",68,19,11,14,19,56,37,25,50,8,12,66,22
"AK8",55,39,102,27,22,62,11,34,13,8,9,30,96
"AK9",200,196,249,83,111,86,287,144,150,165,254,89,331
"AKAIN1",4,0,6,21,11,44,0,1,3,9,1,2,7
"AKAP1",1225,1042,738,693,918,462,567,971,1020,906,1979,1651,894
"AKAP10",900,1068,894,777,863,412,586,1141,994,1030,1005,1110,1041
"AKAP11",4070,4671,4862,3164,1835,1671,4812,5402,4036,2765,3513,3358,3527
"AKAP12",315,139,174,160,93,82,183,228,272,331,206,165,86
"AKAP13",9167,7543,10193,15368,6697,1260,4085,23698,14181,9088,8249,6324,4869
"AKAP14",0,0,0,0,0,2,0,0,0,0,0,2,0
"AKAP17A",1054,985,1043,382,489,543,592,624,730,884,1412,633,930
"AKAP3",39,12,7,31,39,52,33,10,13,42,18,15,38
"AKAP4",0,0,0,4,5,8,0,0,0,0,3,0,2
"AKAP5",100,279,137,91,87,100,123,139,171,238,161,86,143
"AKAP6",611,128,537,275,131,360,545,318,133,127,140,58,779
"AKAP7",153,128,116,31,104,41,136,33,86,63,52,72,237
"AKAP8",1199,1025,681,347,490,249,503,440,799,647,1228,814,702
"AKAP8L",1009,1124,727,493,503,311,573,789,793,657,965,1070,849
"AKAP8P1",4,1,1,7,4,15,0,0,2,2,0,0,0
"AKAP9",5911,3720,4045,2970,2268,1159,4250,4698,3868,4825,3939,5548,3964
"AKIP1",64,173,62,61,98,50,91,54,158,54,118,87,93
"AKIRIN1",996,910,700,538,945,279,780,890,799,854,1265,1965,734
"AKIRIN1P1",9,0,0,2,2,3,0,0,0,0,0,0,0
"AKIRIN2",569,1159,826,672,775,132,865,1052,652,1005,1344,815,786
"AKNA",2114,4376,5658,699,670,992,1954,1022,3479,2295,3518,1620,2491
"AKNAD1",4,0,0,43,13,31,0,49,4,3,6,11,8
"AKR1A1",792,1167,449,213,511,206,451,342,570,646,996,1052,639
"AKR1B1",343,852,310,278,204,177,251,405,1097,341,280,273,334
"AKR1B10",257,111,62,534,399,16,2,884,3909,186,481,134,10
"AKR1B10P2",3,0,0,0,4,4,0,0,0,0,1,0,0
"AKR1B15",473,105,13,64,18,19,5,92,668,114,178,22,4
"AKR1B1P1",2,1,0,6,7,10,0,4,8,7,5,3,3
"AKR1C1",526,229,101,427,1298,96,37,766,13366,278,623,1406,368
"AKR1C2",453,58,3,226,854,45,0,337,8020,14,719,5781,25
"AKR1C3",76,20,7,71,224,22,8,94,2498,28,167,2561,55
"AKR1C4",0,0,0,0,7,8,0,2,3,3,0,92,1
"AKR1C7P",1,6,4,3,2,2,4,7,79,3,10,71,13
"AKR1C8P",3,1,3,5,11,15,1,12,36,10,3,129,14
"AKR1D1",2,5,14,6,15,21,0,0,1,8,2,6,0
"AKR1E2",110,196,63,180,164,88,13,274,246,277,169,111,243
"AKR7A2",176,123,117,149,79,86,199,258,154,172,329,249,203
"AKR7A3",37,17,8,11,2,10,16,6,12,4,54,35,34
"AKR7L",102,29,13,25,13,27,50,35,22,46,26,42,54
"AKT1",2684,2259,1170,1970,1409,815,1193,2766,2307,2125,2232,3024,1109
"AKT1S1",1507,978,865,668,758,325,625,942,892,1171,1540,884,1055
"AKT2",2312,3013,2082,1620,1478,927,2451,2333,2678,2077,3026,3877,2848
"AKT3",732,1512,1291,522,465,1201,3250,984,2191,621,629,453,4508
"AKTIP",436,431,392,161,248,122,269,261,284,421,284,297,215
"ALAD",627,1025,513,510,594,261,427,715,704,956,773,600,675
"ALAS1",526,711,304,267,774,196,226,359,652,370,1213,476,365
"ALAS2",0,7,6,4,1,2,0,0,0,0,0,2,2
"ALB",7,6,6,2,8,11,2,2,6,2,3,5,16
"ALCAM",953,834,549,1435,1452,1080,657,2548,5684,365,1189,8638,1615
"ALDH16A1",480,531,444,207,309,138,224,306,458,304,457,538,445
"ALDH18A1",461,708,400,396,520,209,575,630,619,491,790,1158,733
"ALDH1A1",152,347,43,7,338,32,33,16,45,143,548,2377,134
"ALDH1A2",37,4,17,30,33,25,10,14,20,23,16,3,1
"ALDH1A3",1903,86,541,237,980,33,128,351,275,464,681,278,91
"ALDH1B1",241,164,130,129,109,209,335,285,136,218,80,180,265
"ALDH1L1",43,13,942,88,137,110,972,41,125,37,4,608,30
"ALDH1L1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH1L1-AS2",2,7,7,10,6,29,28,7,4,7,3,1,0
"ALDH1L2",590,237,439,773,262,219,637,1203,234,295,246,2007,296
"ALDH2",1058,1451,960,362,428,726,1355,576,712,756,570,213,4694
"ALDH3A1",524,287,589,77,2384,634,334,134,7767,81,312,288,710
"ALDH3A2",3095,3555,2829,1547,4968,2212,2172,2456,3999,3034,2477,1780,6267
"ALDH3B1",212,204,90,201,58,112,56,262,125,108,87,85,43
"ALDH3B2",685,448,797,997,592,158,60,1729,1093,302,894,398,63
"ALDH4A1",280,221,145,257,252,66,363,380,352,161,467,404,315
"ALDH5A1",252,225,886,352,1027,187,575,549,700,870,1533,430,577
"ALDH6A1",371,587,435,799,471,291,717,1209,522,906,774,404,404
"ALDH7A1",422,137,1386,887,875,1184,2286,1332,681,2138,67,1460,1934
"ALDH7A1P1",2,0,0,17,11,21,1,8,1,9,3,0,8
"ALDH7A1P2",0,0,0,0,3,6,0,0,0,3,2,0,0
"ALDH8A1",132,17,14,20,30,28,29,17,11,24,32,5317,160
"ALDH9A1",662,864,506,577,368,327,1057,908,491,748,1711,277,744
"ALDOA",2323,1965,469,595,1772,280,422,932,1509,649,1840,1057,695
"ALDOB",1,1,1,6,16,33,0,2,13,4,5,4,6
"ALDOC",223,160,96,314,322,128,80,445,209,180,252,325,118
"ALG1",364,388,228,121,302,116,266,165,243,297,242,353,239
"ALG10",297,339,349,161,259,218,502,284,259,360,339,288,433
"ALG10B",707,535,740,416,368,363,1152,739,640,636,461,276,941
"ALG11",299,404,356,303,178,191,261,461,438,313,185,251,230
"ALG12",360,514,539,429,485,374,716,645,572,547,660,584,1064
"ALG13",1615,1142,3370,452,1029,547,1994,810,1264,920,1917,636,1661
"ALG14",223,159,154,124,126,151,200,135,129,94,184,75,367
"ALG14-AS1",0,1,1,0,4,8,0,0,2,0,0,1,0
"ALG1L",1,29,9,23,19,12,1,66,64,15,15,33,18
"ALG1L10P",0,0,0,0,0,0,0,0,0,0,0,0,0
"ALG1L11P",0,0,0,0,0,1,0,0,0,0,0,0,0
"ALG1L13P",3,0,0,0,4,2,0,0,4,1,7,6,2
"ALG1L2",0,3,0,3,6,7,3,8,8,5,1,3,4
"ALG1L3P",0,0,0,0,1,0,0,0,0,2,0,0,0
"ALG1L5P",0,1,0,0,1,0,0,0,0,2,0,0,0
"ALG1L8P",0,0,0,0,0,0,0,0,0,0,0,0,0
"ALG1L9P",82,19,96,186,72,125,95,198,64,54,43,20,70
"ALG2",634,552,559,504,414,178,611,797,460,549,558,755,509
"ALG3",461,1046,450,577,1311,168,474,947,1228,1019,953,819,364
"ALG3P1",7,9,43,9,13,20,19,10,4,7,1,20,41
"ALG5",83,123,70,81,41,57,88,132,130,40,79,112,81
"ALG6",577,541,510,265,400,269,606,522,444,530,685,2289,661
"ALG8",269,213,258,640,327,164,411,1150,561,257,258,486,176
"ALG9",321,175,304,359,144,112,276,474,196,198,186,351,390
"ALK",12,14,31,29,31,35,0,11,10,25,31,6,8
"ALKAL1",3,0,0,1,1,2,0,0,0,0,0,2,1
"ALKAL2",0,10,32,2,3,13,9,5,16,4,11,38,6
"ALKBH1",213,261,256,197,180,117,264,306,191,251,307,279,174
"ALKBH2",119,78,70,60,87,59,110,105,156,135,128,74,116
"ALKBH3",111,120,127,55,133,43,73,115,149,67,83,116,146
"ALKBH3-AS1",2,1,0,8,13,25,0,0,2,10,1,2,2
"ALKBH4",59,79,74,60,45,58,53,110,73,117,50,77,129
"ALKBH5",1289,1235,1140,1112,1371,532,897,1868,1266,1237,1518,1770,1724
"ALKBH6",298,277,202,161,189,117,307,197,311,377,272,421,235
"ALKBH7",75,99,53,57,64,41,38,107,114,47,125,82,70
"ALKBH8",123,119,144,327,60,40,184,581,132,112,91,147,104
"ALLC",2,1,1,10,14,13,8,0,2,2,0,13,0
"ALMS1",5016,6793,5461,3086,1353,1817,4006,4803,3957,4881,4653,8175,4399
"ALMS1-IT1",126,168,93,59,37,51,149,150,79,100,72,134,87
"ALMS1P1",47,27,57,53,1,31,11,64,26,32,12,14,23
"ALOX12",354,195,112,21,97,8,2,13,267,10,948,485,7
"ALOX12-AS1",197,170,290,122,108,142,122,132,232,248,158,130,252
"ALOX12B",531,50,412,19,206,140,16,37,96,12,21,32,20
"ALOX12P2",63,55,1164,925,183,44,1172,1530,2864,1129,615,2638,1363
"ALOX15",69,27,1,4,62,13,1,3,9,17,4,69,0
"ALOX15B",138,513,320,34,48,27,10,24,139,156,214,52,23
"ALOX15P2",0,1,0,0,4,1,0,0,2,0,0,0,2
"ALOX5",558,628,536,51,135,76,249,73,506,303,326,148,143
"ALOX5AP",89,307,155,28,17,36,100,53,88,37,93,25,65
"ALOXE3",133,17,54,12,72,33,0,24,18,14,11,26,4
"ALPG",3,0,0,5,3,7,0,0,2,1,0,18,0
"ALPI",2,2,0,7,2,23,0,2,2,9,4,2,1
"ALPK1",3058,1678,2358,1000,734,808,2142,1641,1539,1630,1347,472,1117
"ALPK2",384,197,916,357,144,277,412,563,231,93,444,228,349
"ALPK3",545,145,159,555,228,79,237,712,224,1227,131,305,617
"ALPL",33,48,189,95,185,22,25,61,57,32,49,47,40
"ALPP",2,2,0,72,3,12,0,106,0,0,2,4,2
"ALS2",698,717,626,953,491,404,880,1490,1084,884,781,1132,726
"ALS2CL",5647,1754,1158,2421,1434,551,294,3391,2089,1572,2645,1298,557
"ALX1",15,15,0,3,129,18,0,1,0,3,1,0,100
"ALX3",1,0,11,34,10,19,1,35,2,2,3,0,219
"ALX4",7,0,1,33,25,44,2,8,4,16,4,10,1
"ALYREF",86,184,70,52,132,50,89,75,213,91,237,255,175
"AMACR",13,8,16,49,19,42,32,79,36,20,13,15,40
"AMBN",2,3,2,0,7,15,0,0,2,4,2,0,1
"AMBP",0,2,0,4,14,8,0,0,0,0,0,0,3
"AMBRA1",1071,1143,1114,412,837,399,888,658,893,667,1003,1178,1263
"AMD1",3186,3642,2005,2010,5294,493,2660,3466,4790,5011,6701,3028,2348
"AMD1P1",8,4,3,5,7,14,16,3,3,3,3,4,3
"AMDHD1",15,8,8,3,74,8,8,5,84,68,310,0,40
"AMDHD2",1199,726,213,179,233,160,149,212,388,412,512,440,268
"AMELX",0,0,0,0,0,3,0,0,0,0,2,0,0
"AMELY",1,0,0,0,0,1,0,0,0,0,0,0,0
"AMER1",766,1577,740,349,534,339,625,482,864,932,965,1769,1187
"AMER2",18,11,52,18,33,91,18,1,21,35,7,6,20
"AMER3",13,2,1,18,32,56,0,0,15,13,5,4,0
"AMFR",815,949,672,1088,590,187,508,1712,1145,795,884,1194,444
"AMH",534,418,25,27,108,38,265,9,56,83,93,482,707
"AMHR2",3,2,0,7,23,27,3,10,3,7,3,6,2
"AMIGO1",109,131,103,70,67,65,83,115,102,169,189,170,191
"AMIGO2",309,184,312,206,118,108,140,336,231,103,99,284,81
"AMIGO3",2,0,0,0,3,0,0,0,0,0,0,0,0
"AMMECR1",656,885,1071,957,1074,287,629,1655,958,694,1089,704,474
"AMMECR1L",1015,839,683,664,678,238,715,992,964,844,751,1194,448
"AMMECR1LP1",0,0,1,4,4,9,0,0,0,0,0,28,0
"AMN",181,95,41,62,197,94,27,85,265,137,157,767,88
"AMN1",109,79,170,38,91,60,174,67,134,89,128,149,178
"AMOT",1351,842,180,57,235,286,86,87,763,387,2513,183,291
"AMOTL1",2704,918,1984,3616,1839,1048,6587,5857,3312,1499,2111,4849,6862
"AMOTL2",799,496,1509,708,666,208,456,1129,1070,1552,942,878,296
"AMPD1",108,3,142,8,13,11,29,17,24,53,12,0,6
"AMPD2",589,881,497,381,307,209,325,635,596,265,736,621,716
"AMPD3",1751,1941,2135,735,1060,1576,3092,1063,1354,653,1175,1840,2047
"AMPH",29,11,7,73,31,53,31,116,8,25,10,83,31
"AMT",23,36,23,27,33,35,12,15,14,30,5,21,35
"AMTN",51,2,134,1,23,8,3,7,6,11,3,0,8
"AMY1A",0,0,0,0,0,0,0,0,0,0,0,0,0
"AMY1B",0,0,0,0,0,0,0,0,0,0,0,0,0
"AMY1C",0,0,0,0,0,0,0,0,0,0,0,0,0
"AMY2A",2,0,0,1,3,6,0,0,0,4,0,0,0
"AMY2B",191,218,377,44,129,170,268,58,239,103,368,46,322
"AMYP1",0,0,0,0,0,2,0,0,0,0,0,0,0
"AMZ1",86,41,66,41,49,72,49,16,50,77,63,21,81
"AMZ2",914,946,702,923,580,290,626,1368,941,1103,921,748,888
"AMZ2P1",175,216,172,60,127,160,197,94,137,216,169,85,359
"AMZ2P2",0,1,0,3,6,5,0,0,2,2,1,0,1
"ANAPC1",1621,856,1314,1002,1085,514,1247,1504,1288,1574,1707,2172,1110
"ANAPC10",88,128,68,110,78,57,72,119,90,87,128,98,238
